MoveNum,ProcessID,SourceMachine,DestMachine,OriginalMachine,Service,MoveCost,Requirements,Improvement,Timestamp,SolutionId
3865,293,4,8,58,295,1,"[12876,8400,46995,5893]",17.6764,1752530053925,72
3866,293,8,11,58,295,1,"[12876,8400,46995,5893]",17.6764,1752530053925,72
3867,293,11,15,58,295,1,"[12876,8400,46995,5893]",17.6764,1752530053925,72
3868,293,15,16,58,295,1,"[12876,8400,46995,5893]",17.6764,1752530053925,72
3869,293,16,22,58,295,1,"[12876,8400,46995,5893]",17.6764,1752530053925,72
3870,293,22,34,58,295,1,"[12876,8400,46995,5893]",17.6764,1752530053925,72
3871,293,34,40,58,295,1,"[12876,8400,46995,5893]",17.6764,1752530053925,72
3872,293,40,52,58,295,1,"[12876,8400,46995,5893]",17.6764,1752530053925,72
3873,293,52,54,58,295,1,"[12876,8400,46995,5893]",17.6764,1752530053925,72
3874,293,54,60,58,295,1,"[12876,8400,46995,5893]",17.6764,1752530053925,72
3875,293,60,61,58,295,1,"[12876,8400,46995,5893]",17.6764,1752530053925,72
3876,293,61,62,58,295,1,"[12876,8400,46995,5893]",17.6764,1752530053925,72
3877,293,62,71,58,295,1,"[12876,8400,46995,5893]",17.6764,1752530053925,72
3878,293,71,80,58,295,1,"[12876,8400,46995,5893]",17.6764,1752530053925,72
3879,293,80,93,58,295,1,"[12876,8400,46995,5893]",17.6764,1752530053925,72
3880,293,93,97,58,295,1,"[12876,8400,46995,5893]",17.6764,1752530053925,72
3881,293,97,4,58,295,1,"[12876,8400,46995,5893]",17.6764,1752530053925,72
3882,293,4,58,58,295,1,"[12876,8400,46995,5893]",17.6764,1752530053925,72
3883,721,87,0,87,712,1,"[31980,26364,5365,10240]",17.6764,1752530053925,72
3884,721,0,6,87,712,1,"[31980,26364,5365,10240]",17.6764,1752530053925,72
3885,721,6,8,87,712,1,"[31980,26364,5365,10240]",17.6764,1752530053925,72
3886,721,8,10,87,712,1,"[31980,26364,5365,10240]",17.6764,1752530053925,72
3887,721,10,11,87,712,1,"[31980,26364,5365,10240]",17.6764,1752530053926,72
3888,721,11,16,87,712,1,"[31980,26364,5365,10240]",17.6764,1752530053926,72
3889,721,16,23,87,712,1,"[31980,26364,5365,10240]",17.6764,1752530053926,72
3890,721,23,24,87,712,1,"[31980,26364,5365,10240]",17.6764,1752530053926,72
3891,721,24,32,87,712,1,"[31980,26364,5365,10240]",17.6764,1752530053926,72
3892,721,32,34,87,712,1,"[31980,26364,5365,10240]",17.6764,1752530053926,72
3893,721,34,40,87,712,1,"[31980,26364,5365,10240]",17.6764,1752530053926,72
3894,721,40,52,87,712,1,"[31980,26364,5365,10240]",17.6764,1752530053926,72
3895,721,52,54,87,712,1,"[31980,26364,5365,10240]",17.6764,1752530053926,72
3896,721,54,60,87,712,1,"[31980,26364,5365,10240]",17.6764,1752530053926,72
3897,721,60,61,87,712,1,"[31980,26364,5365,10240]",17.6764,1752530053926,72
3898,721,61,62,87,712,1,"[31980,26364,5365,10240]",17.6764,1752530053926,72
3899,721,62,71,87,712,1,"[31980,26364,5365,10240]",17.6764,1752530053926,72
3900,721,71,80,87,712,1,"[31980,26364,5365,10240]",17.6764,1752530053926,72
3901,721,80,92,87,712,1,"[31980,26364,5365,10240]",17.6764,1752530053926,72
3902,721,92,93,87,712,1,"[31980,26364,5365,10240]",17.6764,1752530053926,72
3903,721,93,96,87,712,1,"[31980,26364,5365,10240]",17.6764,1752530053926,72
3904,721,96,97,87,712,1,"[31980,26364,5365,10240]",17.6764,1752530053926,72
3905,721,97,6,87,712,1,"[31980,26364,5365,10240]",17.6764,1752530053926,72
3906,721,6,87,87,712,1,"[31980,26364,5365,10240]",17.6764,1752530053926,72
3907,141,21,0,21,144,1,"[4500,4657,61096,2764]",17.6764,1752530053926,72
3908,141,0,2,21,144,1,"[4500,4657,61096,2764]",17.6720,1752530053926,72
3909,141,2,4,21,144,1,"[4500,4657,61096,2764]",17.6720,1752530053926,72
3910,141,4,8,21,144,1,"[4500,4657,61096,2764]",17.6720,1752530053926,72
3911,141,8,11,21,144,1,"[4500,4657,61096,2764]",17.6720,1752530053926,72
3912,141,11,15,21,144,1,"[4500,4657,61096,2764]",17.6721,1752530053926,72
3913,141,15,16,21,144,1,"[4500,4657,61096,2764]",17.6720,1752530053926,72
3914,141,16,22,21,144,1,"[4500,4657,61096,2764]",17.6720,1752530053926,72
3915,141,22,34,21,144,1,"[4500,4657,61096,2764]",17.6720,1752530053926,72
3916,141,34,36,21,144,1,"[4500,4657,61096,2764]",17.6721,1752530053926,72
3917,141,36,40,21,144,1,"[4500,4657,61096,2764]",17.6720,1752530053926,72
3918,141,40,52,21,144,1,"[4500,4657,61096,2764]",17.6721,1752530053926,72
3919,141,52,60,21,144,1,"[4500,4657,61096,2764]",17.6720,1752530053926,72
3920,141,60,61,21,144,1,"[4500,4657,61096,2764]",17.6720,1752530053926,72
3921,141,61,62,21,144,1,"[4500,4657,61096,2764]",17.6720,1752530053926,72
3922,141,62,71,21,144,1,"[4500,4657,61096,2764]",17.6721,1752530053926,72
3923,141,71,80,21,144,1,"[4500,4657,61096,2764]",17.6721,1752530053926,72
3924,141,80,88,21,144,1,"[4500,4657,61096,2764]",17.6720,1752530053926,72
3925,141,88,93,21,144,1,"[4500,4657,61096,2764]",17.6720,1752530053926,72
3926,141,93,97,21,144,1,"[4500,4657,61096,2764]",17.6720,1752530053926,72
3927,141,97,11,21,144,1,"[4500,4657,61096,2764]",17.6721,1752530053926,72
3928,141,11,21,21,144,1,"[4500,4657,61096,2764]",17.6721,1752530053926,72
3929,502,38,0,38,496,1,"[22053,24169,11475,14352]",17.6764,1752530053926,72
3930,502,0,6,38,496,1,"[22053,24169,11475,14352]",17.6537,1752530053926,72
3931,502,6,8,38,496,1,"[22053,24169,11475,14352]",17.6537,1752530053926,72
3932,502,8,11,38,496,1,"[22053,24169,11475,14352]",17.6537,1752530053926,72
3933,502,11,15,38,496,1,"[22053,24169,11475,14352]",17.6537,1752530053926,72
3934,502,15,16,38,496,1,"[22053,24169,11475,14352]",17.6537,1752530053926,72
3935,502,16,23,38,496,1,"[22053,24169,11475,14352]",17.6537,1752530053926,72
3936,502,23,24,38,496,1,"[22053,24169,11475,14352]",17.6537,1752530053926,72
3937,502,24,32,38,496,1,"[22053,24169,11475,14352]",17.6537,1752530053926,72
3938,502,32,34,38,496,1,"[22053,24169,11475,14352]",17.6537,1752530053926,72
3939,502,34,40,38,496,1,"[22053,24169,11475,14352]",17.6537,1752530053926,72
3940,502,40,52,38,496,1,"[22053,24169,11475,14352]",17.6537,1752530053926,72
3941,502,52,54,38,496,1,"[22053,24169,11475,14352]",17.6537,1752530053926,72
3942,502,54,60,38,496,1,"[22053,24169,11475,14352]",17.6537,1752530053926,72
3943,502,60,61,38,496,1,"[22053,24169,11475,14352]",17.6537,1752530053926,72
3944,502,61,62,38,496,1,"[22053,24169,11475,14352]",17.6537,1752530053926,72
3945,502,62,71,38,496,1,"[22053,24169,11475,14352]",17.6537,1752530053926,72
3946,502,71,80,38,496,1,"[22053,24169,11475,14352]",17.6537,1752530053926,72
3947,502,80,93,38,496,1,"[22053,24169,11475,14352]",17.6537,1752530053926,72
3948,502,93,96,38,496,1,"[22053,24169,11475,14352]",17.6537,1752530053926,72
3949,502,96,97,38,496,1,"[22053,24169,11475,14352]",17.6537,1752530053926,72
3950,502,97,11,38,496,1,"[22053,24169,11475,14352]",17.6537,1752530053926,72
3951,502,11,38,38,496,1,"[22053,24169,11475,14352]",17.6537,1752530053926,72
3952,185,53,0,53,188,1,"[7878,4210,57380,1828]",17.6764,1752530053926,72
3953,185,0,2,53,188,1,"[7878,4210,57380,1828]",17.6633,1752530053926,72
3954,185,2,4,53,188,1,"[7878,4210,57380,1828]",17.6633,1752530053926,72
3955,185,4,8,53,188,1,"[7878,4210,57380,1828]",17.6633,1752530053926,72
3956,185,8,11,53,188,1,"[7878,4210,57380,1828]",17.6633,1752530053926,72
3957,185,11,15,53,188,1,"[7878,4210,57380,1828]",17.6633,1752530053926,72
3958,185,15,16,53,188,1,"[7878,4210,57380,1828]",17.6633,1752530053926,72
3959,185,16,22,53,188,1,"[7878,4210,57380,1828]",17.6633,1752530053926,72
3960,185,22,34,53,188,1,"[7878,4210,57380,1828]",17.6633,1752530053926,72
3961,185,34,36,53,188,1,"[7878,4210,57380,1828]",17.6633,1752530053926,72
3962,185,36,40,53,188,1,"[7878,4210,57380,1828]",17.6633,1752530053926,72
3963,185,40,52,53,188,1,"[7878,4210,57380,1828]",17.6633,1752530053926,72
3964,185,52,60,53,188,1,"[7878,4210,57380,1828]",17.6633,1752530053926,72
3965,185,60,61,53,188,1,"[7878,4210,57380,1828]",17.6633,1752530053926,72
3966,185,61,62,53,188,1,"[7878,4210,57380,1828]",17.6633,1752530053926,72
3967,185,62,71,53,188,1,"[7878,4210,57380,1828]",17.6633,1752530053926,72
3968,185,71,80,53,188,1,"[7878,4210,57380,1828]",17.6633,1752530053926,72
3969,185,80,88,53,188,1,"[7878,4210,57380,1828]",17.6633,1752530053926,72
3970,185,88,93,53,188,1,"[7878,4210,57380,1828]",17.6633,1752530053926,72
3971,185,93,97,53,188,1,"[7878,4210,57380,1828]",17.6633,1752530053926,72
3972,185,97,0,53,188,1,"[7878,4210,57380,1828]",17.6633,1752530053926,72
3973,185,0,53,53,188,1,"[7878,4210,57380,1828]",17.6633,1752530053926,72
3974,791,93,0,93,779,1,"[20970,40604,161392,9711]",17.6764,1752530053926,72
3975,791,0,8,93,779,1,"[20970,40604,161392,9711]",17.5581,1752530053926,72
3976,791,8,11,93,779,1,"[20970,40604,161392,9711]",17.5581,1752530053926,72
3977,791,11,16,93,779,1,"[20970,40604,161392,9711]",17.5581,1752530053926,72
3978,791,16,40,93,779,1,"[20970,40604,161392,9711]",17.5581,1752530053926,72
3979,791,40,52,93,779,1,"[20970,40604,161392,9711]",17.5581,1752530053926,72
3980,791,52,60,93,779,1,"[20970,40604,161392,9711]",17.5581,1752530053926,72
3981,791,60,61,93,779,1,"[20970,40604,161392,9711]",17.5581,1752530053926,72
3982,791,61,62,93,779,1,"[20970,40604,161392,9711]",17.5581,1752530053926,72
3983,791,62,71,93,779,1,"[20970,40604,161392,9711]",17.5581,1752530053926,72
3984,791,71,8,93,779,1,"[20970,40604,161392,9711]",17.5581,1752530053926,72
3985,791,8,93,93,779,1,"[20970,40604,161392,9711]",17.5581,1752530053926,72
3986,788,75,0,75,776,1,"[21684,17410,16346,15194]",17.6764,1752530053926,72
3987,788,0,8,75,776,1,"[21684,17410,16346,15194]",17.6242,1752530053927,72
3988,788,8,11,75,776,1,"[21684,17410,16346,15194]",17.6242,1752530053927,72
3989,788,11,15,75,776,1,"[21684,17410,16346,15194]",17.6242,1752530053927,72
3990,788,15,16,75,776,1,"[21684,17410,16346,15194]",17.6242,1752530053927,72
3991,788,16,24,75,776,1,"[21684,17410,16346,15194]",17.6242,1752530053927,72
3992,788,24,32,75,776,1,"[21684,17410,16346,15194]",17.6242,1752530053927,72
3993,788,32,34,75,776,1,"[21684,17410,16346,15194]",17.6242,1752530053927,72
3994,788,34,40,75,776,1,"[21684,17410,16346,15194]",17.6242,1752530053927,72
3995,788,40,52,75,776,1,"[21684,17410,16346,15194]",17.6242,1752530053927,72
3996,788,52,54,75,776,1,"[21684,17410,16346,15194]",17.6242,1752530053927,72
3997,788,54,60,75,776,1,"[21684,17410,16346,15194]",17.6242,1752530053927,72
3998,788,60,61,75,776,1,"[21684,17410,16346,15194]",17.6242,1752530053927,72
3999,788,61,62,75,776,1,"[21684,17410,16346,15194]",17.6242,1752530053927,72
4000,788,62,71,75,776,1,"[21684,17410,16346,15194]",17.6242,1752530053927,72
4001,788,71,80,75,776,1,"[21684,17410,16346,15194]",17.6242,1752530053927,72
4002,788,80,93,75,776,1,"[21684,17410,16346,15194]",17.6242,1752530053927,72
4003,788,93,96,75,776,1,"[21684,17410,16346,15194]",17.6242,1752530053927,72
4004,788,96,97,75,776,1,"[21684,17410,16346,15194]",17.6242,1752530053927,72
4005,788,97,11,75,776,1,"[21684,17410,16346,15194]",17.6242,1752530053927,72
4006,788,11,75,75,776,1,"[21684,17410,16346,15194]",17.6242,1752530053927,72
4007,692,78,0,78,683,1,"[8628,4646,53177,3903]",17.6764,1752530053927,72
4008,692,0,4,78,683,1,"[8628,4646,53177,3903]",17.6764,1752530053927,72
4009,692,4,8,78,683,1,"[8628,4646,53177,3903]",17.6764,1752530053927,72
4010,692,8,11,78,683,1,"[8628,4646,53177,3903]",17.6764,1752530053927,72
4011,692,11,15,78,683,1,"[8628,4646,53177,3903]",17.6764,1752530053927,72
4012,692,15,16,78,683,1,"[8628,4646,53177,3903]",17.6764,1752530053927,72
4013,692,16,22,78,683,1,"[8628,4646,53177,3903]",17.6764,1752530053927,72
4014,692,22,34,78,683,1,"[8628,4646,53177,3903]",17.6764,1752530053927,72
4015,692,34,40,78,683,1,"[8628,4646,53177,3903]",17.6764,1752530053927,72
4016,692,40,52,78,683,1,"[8628,4646,53177,3903]",17.6764,1752530053927,72
4017,692,52,60,78,683,1,"[8628,4646,53177,3903]",17.6764,1752530053927,72
4018,692,60,61,78,683,1,"[8628,4646,53177,3903]",17.6764,1752530053927,72
4019,692,61,62,78,683,1,"[8628,4646,53177,3903]",17.6764,1752530053927,72
4020,692,62,71,78,683,1,"[8628,4646,53177,3903]",17.6764,1752530053927,72
4021,692,71,80,78,683,1,"[8628,4646,53177,3903]",17.6764,1752530053927,72
4022,692,80,88,78,683,1,"[8628,4646,53177,3903]",17.6764,1752530053927,72
4023,692,88,93,78,683,1,"[8628,4646,53177,3903]",17.6764,1752530053927,72
4024,692,93,97,78,683,1,"[8628,4646,53177,3903]",17.6764,1752530053927,72
4025,692,97,4,78,683,1,"[8628,4646,53177,3903]",17.6764,1752530053927,72
4026,692,4,78,78,683,1,"[8628,4646,53177,3903]",17.6764,1752530053927,72
4027,349,63,0,63,347,1,"[15789,24041,27802,2625]",17.6764,1752530053927,72
4028,349,0,2,63,347,1,"[15789,24041,27802,2625]",17.6764,1752530053927,72
4029,349,2,4,63,347,1,"[15789,24041,27802,2625]",17.6764,1752530053927,72
4030,349,4,8,63,347,1,"[15789,24041,27802,2625]",17.6764,1752530053927,72
4031,349,8,11,63,347,1,"[15789,24041,27802,2625]",17.6764,1752530053927,72
4032,349,11,15,63,347,1,"[15789,24041,27802,2625]",17.6764,1752530053927,72
4033,349,15,16,63,347,1,"[15789,24041,27802,2625]",17.6764,1752530053927,72
4034,349,16,24,63,347,1,"[15789,24041,27802,2625]",17.6764,1752530053927,72
4035,349,24,32,63,347,1,"[15789,24041,27802,2625]",17.6764,1752530053927,72
4036,349,32,34,63,347,1,"[15789,24041,27802,2625]",17.6764,1752530053927,72
4037,349,34,40,63,347,1,"[15789,24041,27802,2625]",17.6764,1752530053927,72
4038,349,40,52,63,347,1,"[15789,24041,27802,2625]",17.6764,1752530053927,72
4039,349,52,54,63,347,1,"[15789,24041,27802,2625]",17.6764,1752530053927,72
4040,349,54,60,63,347,1,"[15789,24041,27802,2625]",17.6764,1752530053927,72
4041,349,60,61,63,347,1,"[15789,24041,27802,2625]",17.6764,1752530053927,72
4042,349,61,62,63,347,1,"[15789,24041,27802,2625]",17.6764,1752530053927,72
4043,349,62,71,63,347,1,"[15789,24041,27802,2625]",17.6764,1752530053927,72
4044,349,71,80,63,347,1,"[15789,24041,27802,2625]",17.6764,1752530053927,72
4045,349,80,93,63,347,1,"[15789,24041,27802,2625]",17.6764,1752530053927,72
4046,349,93,96,63,347,1,"[15789,24041,27802,2625]",17.6764,1752530053927,72
4047,349,96,97,63,347,1,"[15789,24041,27802,2625]",17.6764,1752530053927,72
4048,349,97,16,63,347,1,"[15789,24041,27802,2625]",17.6764,1752530053927,72
4049,349,16,63,63,347,1,"[15789,24041,27802,2625]",17.6764,1752530053927,72
4050,224,55,0,55,227,1,"[21906,27637,1139,41194]",17.6764,1752530053927,72
4051,224,0,6,55,227,1,"[21906,27637,1139,41194]",17.6587,1752530053927,72
4052,224,6,8,55,227,1,"[21906,27637,1139,41194]",17.6587,1752530053927,72
4053,224,8,10,55,227,1,"[21906,27637,1139,41194]",17.6587,1752530053927,72
4054,224,10,11,55,227,1,"[21906,27637,1139,41194]",17.6587,1752530053927,72
4055,224,11,16,55,227,1,"[21906,27637,1139,41194]",17.6587,1752530053927,72
4056,224,16,23,55,227,1,"[21906,27637,1139,41194]",17.6587,1752530053927,72
4057,224,23,24,55,227,1,"[21906,27637,1139,41194]",17.6587,1752530053927,72
4058,224,24,34,55,227,1,"[21906,27637,1139,41194]",17.6587,1752530053927,72
4059,224,34,52,55,227,1,"[21906,27637,1139,41194]",17.6587,1752530053927,72
4060,224,52,60,55,227,1,"[21906,27637,1139,41194]",17.6587,1752530053927,72
4061,224,60,62,55,227,1,"[21906,27637,1139,41194]",17.6587,1752530053927,72
4062,224,62,71,55,227,1,"[21906,27637,1139,41194]",17.6587,1752530053927,72
4063,224,71,80,55,227,1,"[21906,27637,1139,41194]",17.6587,1752530053927,72
4064,224,80,93,55,227,1,"[21906,27637,1139,41194]",17.6587,1752530053927,72
4065,224,93,96,55,227,1,"[21906,27637,1139,41194]",17.6587,1752530053927,72
4066,224,96,97,55,227,1,"[21906,27637,1139,41194]",17.6587,1752530053927,72
4067,224,97,8,55,227,1,"[21906,27637,1139,41194]",17.6587,1752530053927,72
4068,224,8,55,55,227,1,"[21906,27637,1139,41194]",17.6587,1752530053927,72
4069,530,57,0,57,5,1,"[13479,7362,6594,41751]",17.6764,1752530053927,72
4070,530,0,3,57,5,1,"[13479,7362,6594,41751]",17.6244,1752530053927,72
4071,530,3,4,57,5,1,"[13479,7362,6594,41751]",17.6244,1752530053927,72
4072,530,4,6,57,5,1,"[13479,7362,6594,41751]",17.6244,1752530053927,72
4073,530,6,8,57,5,1,"[13479,7362,6594,41751]",17.6244,1752530053927,72
4074,530,8,9,57,5,1,"[13479,7362,6594,41751]",17.6244,1752530053928,72
4075,530,9,10,57,5,1,"[13479,7362,6594,41751]",17.6244,1752530053928,72
4076,530,10,11,57,5,1,"[13479,7362,6594,41751]",17.6244,1752530053928,72
4077,530,11,16,57,5,1,"[13479,7362,6594,41751]",17.6244,1752530053928,72
4078,530,16,23,57,5,1,"[13479,7362,6594,41751]",17.6244,1752530053928,72
4079,530,23,24,57,5,1,"[13479,7362,6594,41751]",17.6244,1752530053928,72
4080,530,24,34,57,5,1,"[13479,7362,6594,41751]",17.6244,1752530053928,72
4081,530,34,52,57,5,1,"[13479,7362,6594,41751]",17.6244,1752530053928,72
4082,530,52,60,57,5,1,"[13479,7362,6594,41751]",17.6244,1752530053928,72
4083,530,60,62,57,5,1,"[13479,7362,6594,41751]",17.6244,1752530053928,72
4084,530,62,71,57,5,1,"[13479,7362,6594,41751]",17.6244,1752530053928,72
4085,530,71,80,57,5,1,"[13479,7362,6594,41751]",17.6244,1752530053928,72
4086,530,80,93,57,5,1,"[13479,7362,6594,41751]",17.6244,1752530053928,72
4087,530,93,96,57,5,1,"[13479,7362,6594,41751]",17.6244,1752530053928,72
4088,530,96,97,57,5,1,"[13479,7362,6594,41751]",17.6244,1752530053928,72
4089,530,97,0,57,5,1,"[13479,7362,6594,41751]",17.6244,1752530053928,72
4090,530,0,57,57,5,1,"[13479,7362,6594,41751]",17.6244,1752530053928,72
4091,735,30,0,30,725,1,"[2178,4131,161361,371]",17.6764,1752530053928,72
4092,735,0,4,30,725,1,"[2178,4131,161361,371]",17.5825,1752530053928,72
4093,735,4,8,30,725,1,"[2178,4131,161361,371]",17.5825,1752530053928,72
4094,735,8,11,30,725,1,"[2178,4131,161361,371]",17.5825,1752530053928,72
4095,735,11,16,30,725,1,"[2178,4131,161361,371]",17.5825,1752530053928,72
4096,735,16,22,30,725,1,"[2178,4131,161361,371]",17.5825,1752530053928,72
4097,735,22,36,30,725,1,"[2178,4131,161361,371]",17.5825,1752530053928,72
4098,735,36,40,30,725,1,"[2178,4131,161361,371]",17.5825,1752530053928,72
4099,735,40,52,30,725,1,"[2178,4131,161361,371]",17.5825,1752530053928,72
4100,735,52,60,30,725,1,"[2178,4131,161361,371]",17.5825,1752530053928,72
4101,735,60,61,30,725,1,"[2178,4131,161361,371]",17.5825,1752530053928,72
4102,735,61,62,30,725,1,"[2178,4131,161361,371]",17.5825,1752530053928,72
4103,735,62,71,30,725,1,"[2178,4131,161361,371]",17.5825,1752530053928,72
4104,735,71,97,30,725,1,"[2178,4131,161361,371]",17.5825,1752530053928,72
4105,735,97,4,30,725,1,"[2178,4131,161361,371]",17.5825,1752530053928,72
4106,735,4,30,30,725,1,"[2178,4131,161361,371]",17.5825,1752530053928,72
4107,779,21,0,21,768,1,"[3327,2063,59019,3881]",17.6764,1752530053928,72
4108,779,0,4,21,768,1,"[3327,2063,59019,3881]",17.6745,1752530053928,72
4109,779,4,8,21,768,1,"[3327,2063,59019,3881]",17.6745,1752530053928,72
4110,779,8,11,21,768,1,"[3327,2063,59019,3881]",17.6745,1752530053928,72
4111,779,11,15,21,768,1,"[3327,2063,59019,3881]",17.6745,1752530053928,72
4112,779,15,16,21,768,1,"[3327,2063,59019,3881]",17.6745,1752530053928,72
4113,779,16,22,21,768,1,"[3327,2063,59019,3881]",17.6745,1752530053928,72
4114,779,22,34,21,768,1,"[3327,2063,59019,3881]",17.6745,1752530053928,72
4115,779,34,36,21,768,1,"[3327,2063,59019,3881]",17.6745,1752530053928,72
4116,779,36,40,21,768,1,"[3327,2063,59019,3881]",17.6745,1752530053928,72
4117,779,40,52,21,768,1,"[3327,2063,59019,3881]",17.6745,1752530053928,72
4118,779,52,56,21,768,1,"[3327,2063,59019,3881]",17.6745,1752530053928,72
4119,779,56,60,21,768,1,"[3327,2063,59019,3881]",17.6745,1752530053928,72
4120,779,60,61,21,768,1,"[3327,2063,59019,3881]",17.6745,1752530053928,72
4121,779,61,62,21,768,1,"[3327,2063,59019,3881]",17.6745,1752530053928,72
4122,779,62,71,21,768,1,"[3327,2063,59019,3881]",17.6745,1752530053928,72
4123,779,71,76,21,768,1,"[3327,2063,59019,3881]",17.6745,1752530053928,72
4124,779,76,80,21,768,1,"[3327,2063,59019,3881]",17.6782,1752530053928,72
4125,779,80,88,21,768,1,"[3327,2063,59019,3881]",17.6745,1752530053928,72
4126,779,88,93,21,768,1,"[3327,2063,59019,3881]",17.6745,1752530053928,72
4127,779,93,97,21,768,1,"[3327,2063,59019,3881]",17.6745,1752530053928,72
4128,779,97,76,21,768,1,"[3327,2063,59019,3881]",17.6745,1752530053928,72
4129,608,2,0,2,599,1,"[3501,4961,47815,10397]",17.6782,1752530053928,73
4130,608,0,4,2,599,1,"[3501,4961,47815,10397]",17.6781,1752530053928,73
4131,608,4,8,2,599,1,"[3501,4961,47815,10397]",17.6782,1752530053928,73
4132,608,8,11,2,599,1,"[3501,4961,47815,10397]",17.6782,1752530053928,73
4133,608,11,15,2,599,1,"[3501,4961,47815,10397]",17.6781,1752530053928,73
4134,608,15,16,2,599,1,"[3501,4961,47815,10397]",17.6781,1752530053928,73
4135,608,16,22,2,599,1,"[3501,4961,47815,10397]",17.6781,1752530053928,73
4136,608,22,34,2,599,1,"[3501,4961,47815,10397]",17.6781,1752530053928,73
4137,608,34,36,2,599,1,"[3501,4961,47815,10397]",17.6781,1752530053928,73
4138,608,36,40,2,599,1,"[3501,4961,47815,10397]",17.6781,1752530053928,73
4139,608,40,52,2,599,1,"[3501,4961,47815,10397]",17.6781,1752530053928,73
4140,608,52,54,2,599,1,"[3501,4961,47815,10397]",17.6781,1752530053928,73
4141,608,54,56,2,599,1,"[3501,4961,47815,10397]",17.6781,1752530053928,73
